,tmdbId,adult,budget,revenue,popularity,runtime
20784,19458,FALSE,0,0,7.516704,89
20785,53407,FALSE,0,0,0.118762,15
20786,53374,FALSE,0,0,1.081853,18
20787,220714,FALSE,5500000,4.70E+07,1.847862,140
20788,109417,FALSE,20000000,16549477,7.05769,110
20789,115189,FALSE,0,0,0.839724,60
20790,43065,FALSE,0,0,2.565577,96
20791,40950,FALSE,0,0,0.697648,77
20792,34937,FALSE,0,0,4.471813,75
20793,245950,FALSE,14000,0,0.386232,120
20794,39243,FALSE,0,0,1.030406,92
20795,114726,FALSE,11000000,1659542,1.987112,82
20796,121676,FALSE,0,0,2.09641,93
20797,156708,FALSE,0,0,5.882419,95
20798,127878,FALSE,0,0,1.530487,89
20799,199615,FALSE,0,66559,2.467602,112
20800,71700,FALSE,0,0,3.680301,89
20801,47038,FALSE,1000000,0,1.223294,97
20802,85656,FALSE,0,0,0.307842,114
20803,32630,FALSE,0,0,0.690357,105
20804,139998,FALSE,0,0,0.722054,87
20805,81857,FALSE,0,0,2.611094,93
20806,73590,FALSE,0,0,0.260809,88
20807,221410,FALSE,0,0,0.458419,57
20808,75506,FALSE,0,0,0.924928,80
20809,134394,FALSE,0,0,2.10066,82
20810,23045,FALSE,0,0,1.677866,71
20811,53949,FALSE,0,0,1.74444,84
20812,25666,FALSE,0,0,1.812617,93
20813,91018,FALSE,0,0,0.406801,75
20814,179109,FALSE,0,12247,2.492959,100
20815,62425,FALSE,0,0,1.43783,50
20816,129670,FALSE,12000000,17654912,6.379314,115
20817,45756,FALSE,0,0,4.038811,85
20818,2093,FALSE,98003,0,3.716619,105
20819,209263,FALSE,0,25288872,7.130581,93
20820,138697,FALSE,6000000,0,26.443898,90
20821,168051,FALSE,0,0,0.017545,93
20822,133931,FALSE,20000000,0,9.018459,83
20823,28484,FALSE,0,0,1.462594,94
20824,36130,FALSE,0,0,0.747723,102
20825,41889,FALSE,0,0,1.350892,83
20826,23385,FALSE,0,0,2.325396,97
20827,15810,FALSE,0,0,0.879106,103
20828,128135,FALSE,0,0,0.293304,93
20829,157820,FALSE,0,0,5.922083,131
20830,193613,FALSE,18000000,7972967,5.603271,93
20831,27232,FALSE,0,0,1.024947,88
20832,157409,FALSE,0,0,4.912453,98
20833,NA,NA,NA,NA,NA,NA
20834,132887,FALSE,0,0,0.121365,78
20835,70115,FALSE,0,0,1.091177,85
20836,78143,FALSE,0,0,0.064576,91
20837,216374,FALSE,5000000,0,2.926399,107
20838,249333,FALSE,0,0,0.23128,90
20839,175245,FALSE,0,0,0.518214,93
20840,100681,FALSE,0,0,2.610577,120
20841,25377,FALSE,0,0,2.673838,90
20842,NA,NA,NA,NA,NA,NA
20843,128241,FALSE,0,0,2.819451,106
20844,256382,FALSE,0,0,0.119956,129
20845,60125,FALSE,0,0,0.929898,92
20846,24331,FALSE,0,14225876,2.464012,104
20847,33305,FALSE,0,0,1.316508,101
20848,72440,FALSE,0,0,0.252461,138
20849,25584,FALSE,0,0,1.545822,97
20850,172828,FALSE,0,19613,5.384175,85
20851,NA,NA,NA,NA,NA,NA
20852,86049,FALSE,0,0,0.139384,95
20853,154413,FALSE,0,0,0.764149,17
20854,30244,FALSE,0,0,0.726684,104
20855,158445,FALSE,0,0,4.975275,127
20856,165904,FALSE,7100000,1.80E+07,6.109837,144
20857,43727,FALSE,0,0,3.612643,121
20858,139725,FALSE,0,0,1.240223,90
20859,146238,FALSE,30000000,62616646,8.356675,91
20860,NA,NA,NA,NA,NA,NA
20861,152584,FALSE,4300000,10165694,4.973868,179
20862,97006,FALSE,0,0,3.987204,111
20863,138202,FALSE,0,0,0.872435,100
20864,122089,FALSE,0,85154,1.978747,122
20865,51947,FALSE,0,0,0.77399,111
20866,128081,FALSE,0,0,2.112807,94
20867,188761,FALSE,0,0,3.087493,90
20868,210940,FALSE,0,0,0.57538,92
20869,192160,FALSE,0,0,1.204703,104
20870,167032,FALSE,5000000,0,10.475006,97
20871,97790,FALSE,0,0,0.251482,73
20872,21381,FALSE,0,0,1.602595,90
20873,196355,FALSE,0,0,2.941068,97
20874,37087,FALSE,0,0,1.313827,102
20875,102420,FALSE,0,0,1.062769,85
20876,1803,FALSE,3000000,0,1.967406,89
20877,49393,FALSE,0,0,0.152929,82
20878,NA,NA,NA,NA,NA,NA
20879,65481,FALSE,0,0,0.185289,122
20880,209262,FALSE,10000000,653651,8.091339,94
20881,128089,FALSE,0,0,1.171822,105
20882,159008,FALSE,0,0,2.334227,88
20883,55884,FALSE,0,0,0.796283,114
20884,NA,NA,NA,NA,NA,NA
20885,126560,FALSE,0,0,0.522978,81
20886,276123,FALSE,0,0,0.368875,86
20887,195450,FALSE,0,0,0.414936,93
20888,3149,FALSE,0,0,0.810268,83
20889,190754,FALSE,1052753,466088,1.326215,120
20890,41443,FALSE,0,0,0.156233,80
20891,49162,FALSE,0,0,1.286901,91
20892,34461,FALSE,2500000,0,2.063953,101
20893,109451,FALSE,78000000,248384621,12.36424,95
20894,218381,FALSE,1100000,0,2.598759,102
20895,81435,FALSE,0,0,0.248342,120
20896,86004,FALSE,8510000,0,4.24553,149
20897,78250,FALSE,0,0,0.819583,70
20898,53776,FALSE,0,0,2.984309,102
20899,253120,FALSE,0,0,1.665819,96
20900,10598,FALSE,3000000,0,4.537477,97
20901,81626,FALSE,0,0,0.451411,90
20902,208968,FALSE,0,0,0.317386,41
20903,100461,FALSE,0,0,0.433335,100
20904,14143,FALSE,0,0,1.005304,89
20905,109424,FALSE,55000000,9.50E+07,25.735571,134
20906,97397,FALSE,0,0,0.03652,55
20907,4479,FALSE,0,0,4.622653,150
20908,198287,FALSE,0,0,6.389882,107
20909,210708,FALSE,0,0,0.371354,119
20910,175953,FALSE,0,0,0.31064,52
20911,113364,FALSE,0,0,0.194056,56
20912,115442,FALSE,0,0,3.66645,104
20913,159015,FALSE,0,0,1.392763,89
20914,51985,FALSE,0,0,1.916329,73
20915,90645,FALSE,0,0,0.326206,84
20916,49004,FALSE,0,0,2.03943,102
20917,119893,FALSE,0,0,2.717148,85
20918,197926,FALSE,0,0,0.207274,115
20919,56290,FALSE,0,0,0.519371,79
20920,17025,FALSE,0,16136,0.694971,98
20921,47369,FALSE,0,0,2.286697,92
20922,75735,FALSE,0,0,2.943909,90
20923,55539,FALSE,0,0,1.679437,93
20924,128917,FALSE,0,0,1.021979,84
20925,106747,FALSE,12000000,15008161,10.934144,107
20926,99279,FALSE,0,0,0.531306,80
20927,85889,FALSE,5000000,9114264,7.693218,97
20928,293109,FALSE,0,0,0.076294,93
20929,91745,FALSE,0,1162635,6.260685,118
20930,19623,FALSE,15000000,3250000,0.927853,150
20931,38273,FALSE,0,0,0.907364,63
20932,214100,FALSE,0,0,3.98373,100
20933,10006,FALSE,0,0,1.168225,98
20934,64078,FALSE,0,0,0.847767,61
20935,273160,FALSE,0,0,0.389208,92
20936,175528,FALSE,8500000,22456509,9.371594,96
20937,169642,FALSE,0,0,2.108915,86
20938,8935,FALSE,0,0,0.706238,112
20939,115210,FALSE,100000,95000,6.533588,86
20940,107846,FALSE,50000000,122915111,26.377,115
20941,64076,FALSE,0,0,0.642188,64
20942,172782,FALSE,0,0,0.708467,109
20943,10085,FALSE,0,0,3.107292,88
20944,139651,FALSE,0,11384015,6.757386,95
20945,195423,FALSE,0,0,1.863291,108
20946,120587,FALSE,80000,0,0.221728,85
20947,38093,FALSE,0,21520719,6.622458,100
20948,81708,FALSE,0,6086224,0.52765,123
20949,55370,FALSE,0,0,1.853914,120
20950,121317,FALSE,0,0,0.280909,102
20951,133805,FALSE,30000000,82394288,24.584413,100
20952,86816,FALSE,0,0,0.833917,130
20953,162903,FALSE,28000000,8555008,10.328041,128
20954,159009,FALSE,0,0,0.083357,90
20955,173495,FALSE,0,0,1.567717,84
20956,29368,FALSE,0,0,0.692212,92
20957,74674,FALSE,3400000,0,1.875706,99
20958,109091,FALSE,25000000,71009334,9.533969,117
20959,56115,FALSE,0,0,1.566417,81
20960,82407,FALSE,0,0,0.831799,79
20961,34023,FALSE,0,0,2.549233,84
20962,81622,FALSE,0,0,0.111737,100
20963,152795,FALSE,0,455815,7.747896,122
20964,152795,FALSE,0,455815,7.747896,122
20965,43115,FALSE,0,0,1.003729,73
20966,113194,FALSE,0,0,1.014161,5
20967,166879,FALSE,0,7965,5.172313,100
20968,18167,FALSE,0,0,3.92832,105
20969,191502,FALSE,0,0,3.44083,77
20970,158752,FALSE,650,0,4.807295,90
20971,3160,FALSE,0,0,1.313245,93
20972,58877,FALSE,0,0,0.472608,90
20973,39468,FALSE,8300000,0,2.109093,105
20974,39264,FALSE,760000,0,2.129341,82
20975,74008,FALSE,0,0,0.825263,96
20976,29941,FALSE,0,0,0.719985,100
20977,35911,FALSE,0,0,0.693215,82
20978,291907,FALSE,0,0,0.673239,90
20979,36214,FALSE,0,0,1.03223,104
20980,27207,FALSE,0,0,1.179693,89
20981,120771,FALSE,0,0,1.347103,90
20982,30478,FALSE,0,0,0.999671,90
20983,146015,FALSE,0,200406,9.015702,93
20984,39466,FALSE,10300000,0,3.040937,108
20985,76203,FALSE,20000000,1.87E+08,19.321526,134
20986,91311,FALSE,0,0,0.188451,96
20987,209406,FALSE,0,0,6.315855,97
20988,160118,FALSE,1104000,0,2.483309,116
20989,231038,FALSE,0,0,0.127458,107
20990,157370,FALSE,1030064,0,7.096391,104
20991,95006,FALSE,0,0,0.835307,90
20992,28868,FALSE,0,0,0.880313,90
20993,61820,FALSE,0,0,0.727528,81
20994,79378,FALSE,0,0,0.313956,75
20995,73099,FALSE,1203000,0,0.227856,108
20996,115173,FALSE,0,0,0.157053,106
20997,81538,FALSE,0,0,0.05343,80
20998,214217,FALSE,1650000,0,2.786955,99
20999,55651,FALSE,0,0,0.376473,75
21000,137193,FALSE,0,0,3.264467,90
21001,38221,FALSE,0,0,0.658439,84
21002,43015,FALSE,0,0,0.511426,70
21003,174366,FALSE,0,0,2.923601,79
21004,58631,FALSE,5000000,0,4.582792,93
21005,87302,FALSE,0,0,1.025851,80
21006,58591,FALSE,0,0,1.560997,120
21007,214671,FALSE,0,0,0.3675,98
21008,152747,FALSE,9000000,6108720,10.213418,106
21009,64077,FALSE,0,0,0.402909,66
21010,127374,FALSE,0,0,5.286174,101
21011,103648,FALSE,0,0,0.557525,113
21012,65056,FALSE,0,0,2.077767,109
21013,42716,FALSE,0,0,2.495522,106
21014,78235,FALSE,0,2685453,1.888622,98
21015,293412,FALSE,0,0,0.479084,91
21016,40221,FALSE,0,0,1.315304,90
21017,50441,FALSE,0,0,0.73151,95
21018,82627,FALSE,0,0,0.040027,94
21019,103195,FALSE,0,0,0.624061,90
21020,19594,FALSE,0,0,4.123848,67
21021,80274,FALSE,110000000,125537191,14.841006,114
21022,37342,FALSE,0,0,0.965065,86
21023,200481,FALSE,0,0,5.109547,7
21024,88274,FALSE,0,0,0.441334,102
21025,210624,FALSE,0,0,0.259722,90
21026,213121,FALSE,0,0,0.428006,22
21027,174988,FALSE,0,0,0.199527,82
21028,190847,FALSE,0,24084,6.075409,98
21029,57725,FALSE,0,0,0.869722,94
21030,187569,FALSE,0,0,0.315648,96
21031,127929,FALSE,0,0,0.122624,78
21032,225975,FALSE,0,0,2.795583,111
21033,56949,FALSE,0,0,0.29724,90
21034,4519,FALSE,0,0,2.507233,109
21035,208134,FALSE,15000000,151831537,9.343495,92
21036,19658,FALSE,0,0,3.672795,161
21037,168027,FALSE,0,0,3.485477,90
21038,76338,FALSE,170000000,644571402,64.53666,112
21039,44005,FALSE,0,0,0.72898,90
21040,13390,FALSE,0,0,1.997378,107
21041,83059,FALSE,0,0,0.116495,96
21042,39469,FALSE,0,0,2.666826,91
21043,152532,FALSE,5000000,55198285,12.222442,117
21044,97434,FALSE,0,0,6.779528,89
21045,133200,FALSE,0,0,7.622883,131
21046,226632,FALSE,0,0,1.377038,90
21047,48011,FALSE,75000,0,0.109412,84
21048,44745,FALSE,1000000,0,0.742104,89
21049,73500,FALSE,0,0,5.113517,97
21050,194101,FALSE,0,0,5.664328,91
21051,15709,FALSE,0,0,10.974172,93
21052,128129,FALSE,0,0,1.342004,129
21053,66538,FALSE,0,0,0.358233,94
21054,224746,FALSE,2000000,0,1.450744,97
21055,187022,FALSE,0,154120,8.542663,133
21056,124075,FALSE,0,0,2.558719,90
21057,193212,FALSE,0,0,0.53058,96
21058,16242,FALSE,0,0,1.186709,142
21059,NA,NA,NA,NA,NA,NA
21060,156566,FALSE,0,1300000,0.894141,91
21061,265727,FALSE,0,0,0.078977,118
21062,162215,FALSE,0,0,8.206306,101
21063,72890,FALSE,0,0,7.166337,103
21064,172803,FALSE,4000000,0,7.764701,97
21065,189747,FALSE,0,0,0.46807,80
21066,123377,FALSE,103000,3623330,6.773409,104
21067,170632,FALSE,0,0,0.381704,90
21068,121565,FALSE,1500000,0,1.421288,102
21069,14297,FALSE,0,0,1.36541,93
21070,42950,FALSE,0,0,2.613022,111
21071,230158,FALSE,0,0,2.752606,79
21072,96924,FALSE,0,0,1.460598,61
21073,127880,FALSE,0,0,1.088515,112
21074,NA,NA,NA,NA,NA,NA
21075,85822,FALSE,0,0,0.163764,82
21076,121674,FALSE,0,258656,6.720853,128
21077,184149,FALSE,0,0,1.80065,93
21078,135670,FALSE,0,0,1.931622,81
21079,175574,FALSE,55000000,1.10E+08,9.599045,91
21080,12636,FALSE,8500000,0,3.846771,88
21081,295045,FALSE,0,0,0.073335,85
21082,80188,FALSE,0,0,5.373188,93
21083,128266,FALSE,0,0,0.464663,95
21084,184802,FALSE,0,0,0.125782,103
21085,64458,FALSE,0,0,1.193813,89
21086,250610,FALSE,0,0,0.06116,95
21087,69056,FALSE,0,0,0.259626,74
21088,28592,FALSE,0,0,1.227454,91
21089,118153,FALSE,0,0,1.313792,93
21090,155399,FALSE,0,0,0.973781,90
21091,19644,FALSE,8000000,0,2.390281,135
21092,43208,FALSE,0,0,0.304108,92
21093,24786,FALSE,0,0,3.262063,113
21094,51215,FALSE,0,0,1.842838,91
21095,203062,FALSE,0,0,0.889539,96
21096,137093,FALSE,28000000,134402450,7.647711,105
21097,159151,FALSE,0,0,2.890463,111
21098,191421,FALSE,0,1.16E+08,1.885423,131
21099,243860,FALSE,0,0,0.282549,91
21100,225703,FALSE,4500000,0,0.265013,83
21101,49914,FALSE,0,0,0.074451,111
21102,124581,FALSE,0,0,0.798695,90
21103,110674,FALSE,0,0,0.296587,77
21104,198365,FALSE,0,0,0.052955,87
21105,84324,FALSE,0,0,0.538098,90
21106,78294,FALSE,0,0,6.696653,96
21107,123362,FALSE,0,0,3.152308,105
21108,67530,FALSE,0,11787127,0.721582,102
21109,36820,FALSE,0,0,0.359656,92
21110,222858,FALSE,0,0,1.297587,83
21111,122408,FALSE,0,0,0.22095,68
21112,93498,FALSE,0,0,0.080428,87
21113,121555,FALSE,0,0,0.458503,87
21114,4146,FALSE,0,0,0.133581,90
21115,21776,FALSE,0,0,3.822785,95
21116,19039,FALSE,4000000,0,1.267287,100
21117,193645,FALSE,0,0,5.646398,100
21118,87380,FALSE,0,0,1.314254,87
21119,159988,FALSE,0,0,0.765145,92
21120,15725,FALSE,0,0,0.719471,90
21121,97971,FALSE,250000,0,0.293264,91
21122,187927,FALSE,0,0,1.719875,93
21123,205220,FALSE,12000000,100129872,8.093543,98
21124,203833,FALSE,0,76586316,14.377143,131
21125,146304,FALSE,17000000,71625195,5.050966,123
21126,43213,FALSE,3200000,0,1.005638,95
21127,209274,FALSE,2159280,15298355,6.02942,82
21128,163590,FALSE,0,0,1.22092,100
21129,261508,FALSE,0,0,0.036522,97
21130,238407,FALSE,0,0,2.923894,7
21131,143534,FALSE,0,0,0.488743,44
21132,41498,FALSE,0,5.30E+07,6.744061,114
21133,176983,FALSE,0,0,8.204539,108
21134,92119,FALSE,0,0,0.481592,93
21135,13293,FALSE,0,0,1.011775,86
21136,101299,FALSE,130000000,847423452,21.357605,146
21137,57158,FALSE,250000000,958400000,25.328335,161
21138,64686,FALSE,175000000,150962475,12.902621,119
21139,42461,FALSE,0,0,0.158935,90
21140,153820,FALSE,0,0,1.396342,91
21141,46997,FALSE,0,0,1.147691,80
21142,58258,FALSE,0,0,2.496383,106
21143,24506,FALSE,0,0,0.502451,96
21144,169219,FALSE,0,0,8.850145,100
21145,28550,FALSE,0,0,1.658698,30
21146,NA,NA,NA,NA,NA,NA
21147,139848,FALSE,0,0,0.080153,52
21148,51402,FALSE,0,0,0.766717,58
21149,194509,FALSE,0,0,0.140928,81
21150,4578,FALSE,0,0,1.523123,105
21151,146239,FALSE,26000000,51164106,8.612248,105
21152,41602,FALSE,0,11650,8.92613,108
21153,293092,FALSE,0,0,0.069196,117
21154,15991,FALSE,0,0,3.014789,84
21155,204435,FALSE,6218100,0,4.464772,152
21156,124517,FALSE,0,0,0.579481,40
21157,188044,FALSE,0,0,0.308906,82
21158,42286,FALSE,0,0,1.582933,87
21159,200462,FALSE,135000,0,5.077849,90
21160,154663,FALSE,0,0,0.420844,85
21161,137312,FALSE,0,0,0.123186,85
21162,218329,FALSE,0,0,6.444095,89
21163,42870,FALSE,250000,0,1.367732,86
21164,NA,NA,NA,NA,NA,NA
21165,107781,FALSE,0,0,0.438123,94
21166,231472,FALSE,0,0,0.315702,84
21167,3030,FALSE,0,0,0.956099,88
21168,76422,FALSE,0,0,0.082907,98
21169,52608,FALSE,0,0,1.073593,97
21170,121642,FALSE,13000000,18295,6.610715,127
21171,25781,FALSE,0,0,2.835731,131
21172,202436,FALSE,0,0,0.496769,103
21173,31035,FALSE,0,0,3.236458,103
21174,80662,FALSE,0,0,3.766742,144
21175,107311,FALSE,0,0,0.270523,96
21176,27294,FALSE,0,0,0.795519,80
21177,239747,FALSE,0,0,0.26361,59
21178,36618,FALSE,400000,0,1.571017,90
21179,94639,FALSE,0,0,0.367119,117
21180,40466,FALSE,0,0,3.231463,93
21181,252622,FALSE,0,0,0.870902,87
21182,109445,FALSE,150000000,1274219009,49.056036,102
21183,31297,FALSE,0,0,1.672695,104
21184,18547,FALSE,0,0,1.181234,100
21185,64534,FALSE,0,0,2.968034,92
21186,77403,FALSE,0,0,0.576865,93
21187,162494,FALSE,0,0,0.596558,52
21188,162850,FALSE,0,0,0.068772,97
21189,200713,FALSE,0,0,7.971361,82
21190,75564,FALSE,0,0,0.616146,79
21191,137174,FALSE,2000000,0,0.806796,105
21192,42732,FALSE,0,0,0.962525,65
21193,60366,FALSE,3500,0,1.897303,66
21194,140750,FALSE,100000,0,0.33414,99
21195,31332,FALSE,0,0,0.792327,104
21196,110919,FALSE,2050000,0,0.8766,100
21197,201749,FALSE,8200000,0,6.349655,116
21198,37445,FALSE,0,0,1.286095,147
21199,187628,FALSE,0,0,0.822445,119
21200,51859,FALSE,0,0,3.072234,95
21201,86829,FALSE,11000000,32935319,9.989014,105
21202,39378,FALSE,0,0,0.830411,117
21203,106646,FALSE,100000000,392000694,31.606805,180
21204,204082,FALSE,22000000,43058898,12.08258,100
21205,30877,FALSE,0,373530,5.624997,90
21206,2072,FALSE,2000000,0,0.711162,99
21207,134372,FALSE,0,0,0.170667,55
21208,46793,FALSE,0,0,0.115679,100
21209,43254,FALSE,0,0,1.058775,75
21210,186399,FALSE,0,0,0.002547,90
21211,192136,FALSE,35000000,27330000,6.902677,141
21212,152737,FALSE,25000000,74188937,7.663158,121
21213,21930,FALSE,0,0,4.005337,80
21214,16692,FALSE,0,0,3.785459,96
21215,16693,FALSE,0,0,2.960699,72
21216,57210,FALSE,0,0,1.550807,87
21217,209282,FALSE,0,0,1.771712,132
21218,215739,FALSE,0,0,0.730393,96
21219,18440,FALSE,0,0,0.289048,89
21220,18440,FALSE,0,0,0.289048,89
21221,136850,FALSE,0,0,2.59888,83
21222,134366,FALSE,0,0,6.945346,95
21223,75629,FALSE,0,60487945,8.888492,106
21224,58043,FALSE,0,0,3.313703,109
21225,214597,FALSE,8000000,0,7.225145,99
21226,158916,FALSE,7000000,0,4.553988,95
21227,174311,FALSE,10000000,0,3.259794,107
21228,41831,FALSE,0,0,0.864976,92
21229,212063,FALSE,0,0,3.771959,80
21230,158994,FALSE,0,0,0.612895,85
21231,44038,FALSE,0,0,1.239122,90
21232,89883,FALSE,0,0,0.759151,85
21233,22899,FALSE,0,0,1.261267,106
21234,16985,FALSE,0,0,4.721049,86
21235,168672,FALSE,40000000,251171807,18.063202,138
21236,116745,FALSE,90000000,188133322,14.92286,114
21237,152601,FALSE,23000000,47351251,28.876521,126
21238,18510,FALSE,0,0,1.179759,91
21239,18511,FALSE,0,0,1.200322,86
21240,39260,FALSE,0,0,2.05191,102
21241,90563,FALSE,0,0,1.231625,95
21242,35637,FALSE,0,0,1.06693,102
21243,86817,FALSE,1138340,0,0.515945,93
21244,184314,FALSE,0,0,9.394655,95
21245,48880,FALSE,0,0,0.157577,50
21246,107916,FALSE,0,0,1.866462,71
21247,54236,FALSE,0,0,1.022012,107
21248,59833,FALSE,0,0,0.051064,89
21249,54283,FALSE,0,0,0.511986,96
21250,177203,FALSE,0,0,3.308074,90
21251,159142,FALSE,0,0,1.079451,88
21252,172897,FALSE,0,0,2.838487,90
21253,45697,FALSE,0,0,0.460674,58
21254,215830,FALSE,0,0,7.542868,102
21255,25028,FALSE,0,0,3.489254,84
21256,224659,FALSE,0,0,0.766633,110
21257,57047,FALSE,0,0,1.782886,96
21258,55547,FALSE,2300000,0,1.406204,86
21259,121636,FALSE,0,0,0.760389,105
21260,238478,FALSE,0,0,1.337451,86
21261,26131,FALSE,0,0,1.344692,100
21262,178290,FALSE,0,0,1.855376,80
21263,40448,FALSE,350000,0,1.314722,95
21264,223389,FALSE,0,0,2.661308,105
21265,43967,FALSE,0,0,1.442605,95
21266,14569,FALSE,6200000,0,8.050759,92
21267,64632,FALSE,0,0,0.387194,93
21268,193756,FALSE,40000000,149295601,21.402837,121
21269,47257,FALSE,0,0,1.757336,72
21270,28769,FALSE,0,0,1.697044,87
21271,146712,FALSE,0,0,1.344064,65
21272,18624,FALSE,0,0,2.187057,85
21273,197033,FALSE,0,0,4.038094,79
21274,115023,FALSE,0,0,2.946994,127
21275,119288,FALSE,0,0,0.120965,90
21276,132141,FALSE,0,0,0.381647,96
21277,87392,FALSE,0,0,0.501281,102
21278,121573,FALSE,0,0,1.59263,88
21279,5546,FALSE,0,0,0.16687,82
21280,70338,FALSE,0,0,4.839789,57
21281,214083,FALSE,0,383294,5.543105,124
21282,47794,FALSE,0,0,1.069438,100
21283,210024,FALSE,0,0,6.166247,90
21284,29600,FALSE,0,0,1.682094,95
21285,18231,FALSE,0,0,0.426138,87
21286,140823,FALSE,35000000,112544580,10.63041,125
21287,107978,FALSE,0,0,0.615257,96
21288,99880,FALSE,0,0,0.633254,103
21289,89995,FALSE,0,0,0.270311,95
21290,18977,FALSE,0,0,0.790072,82
21291,40897,FALSE,0,0,0.535068,83
21292,54265,FALSE,0,0,0.778954,82
21293,69717,FALSE,0,0,4.658893,90
21294,49152,FALSE,0,0,0.298194,104
21295,8985,FALSE,2000000,0,0.456193,140
21296,NA,NA,NA,NA,NA,NA
21297,186279,FALSE,0,0,0.379376,40
21298,40955,FALSE,0,0,1.333156,89
21299,54272,FALSE,0,0,1.070513,86
21300,176389,FALSE,0,0,0.038661,136
21301,167502,FALSE,0,0,1.860454,88
21302,57830,FALSE,0,0,0.500129,87
21303,183258,FALSE,6000000,0,2.299412,84
21304,241765,FALSE,4000000,0,5.40126,94
21305,157351,FALSE,0,0,4.565355,96
21306,15216,FALSE,0,0,0.063733,103
21307,49852,FALSE,90000000,16178959,5.486258,110
21308,220674,FALSE,0,0,1.992513,90
21309,92675,FALSE,0,0,0.390988,92
21310,40059,FALSE,0,0,2.352587,78
21311,38792,FALSE,0,0,2.829389,122
21312,256750,FALSE,0,0,1.097741,89
21313,132812,FALSE,0,0,0.206968,86
21314,45130,FALSE,0,0,1.783425,90
21315,29565,FALSE,0,0,1.302978,87
21316,54274,FALSE,0,0,0.751838,88
21317,54273,FALSE,0,0,0.474095,84
21318,213842,FALSE,0,0,1.093037,90
21319,19604,FALSE,0,0,0.462693,92
21320,127913,FALSE,3000000,0,2.938513,95
21321,29128,FALSE,0,0,0.782762,88
21322,NA,NA,NA,NA,NA,NA
21323,75300,FALSE,0,0,0.465382,102
21324,160706,FALSE,0,0,0.412457,75
21325,116853,FALSE,0,0,0.893856,87
21326,228331,FALSE,5000000,388,3.958755,95
21327,20986,FALSE,0,0,4.831701,110
21328,23452,FALSE,0,0,1.789836,120
21329,140447,FALSE,0,0,0.615848,90
21330,18269,FALSE,0,0,11.375585,69
21331,87516,FALSE,30000000,4861022,11.333315,104
21332,59993,FALSE,0,0,0.367059,88
21333,29129,FALSE,0,0,1.550935,95
21334,25866,FALSE,0,0,7.489561,111
21335,209232,FALSE,0,0,1.364557,87
21336,54275,FALSE,0,0,0.907053,87
21337,21410,FALSE,0,0,1.488351,83
21338,54276,FALSE,0,0,2.063239,82
21339,109443,FALSE,50000000,173649015,10.848809,119
21340,84192,FALSE,0,0,0.168432,100
21341,170039,FALSE,2000000,0,3.182935,89
21342,173301,FALSE,0,135039,2.503845,86
21343,187541,FALSE,0,0,1.536305,90
21344,172499,FALSE,0,0,0.724893,107
21345,213015,FALSE,0,0,3.651092,122
21346,230170,FALSE,0,0,0.846607,60
21347,82362,FALSE,0,0,0.863314,96
21348,42892,FALSE,0,0,4.263441,90
21349,210041,FALSE,0,0,2.746304,90
21350,174325,FALSE,0,0,0.47705,90
21351,58799,FALSE,0,0,1.060713,93
21352,70490,FALSE,0,0,0.657636,82
21353,110415,FALSE,39200000,86758912,27.530968,126
21354,37129,FALSE,0,0,2.924599,92
21355,20894,FALSE,0,0,1.551187,334
21356,20878,FALSE,0,0,3.098751,82
21357,69278,FALSE,600000,0,2.328295,95
21358,121691,FALSE,0,0,0.321069,84
21359,58899,FALSE,500000,0,0.573363,96
21360,40342,FALSE,1500000,0,4.115478,91
21361,166271,FALSE,0,0,5.740089,97
21362,42213,FALSE,0,0,1.415302,108
21363,158990,FALSE,0,0,4.902716,83
21364,27190,FALSE,0,0,2.203443,55
21365,37168,FALSE,1340000,0,1.230375,92
21366,180894,FALSE,0,0,5.467383,95
21367,144231,FALSE,0,0,0.386753,105
21368,11367,FALSE,0,0,0.302357,110
21369,142487,FALSE,4620000,2395000,1.534456,115
21370,95383,FALSE,0,0,1.859131,89
21371,194188,FALSE,0,0,1.190417,75
21372,86331,FALSE,1344000,0,24.476242,103
21373,103742,FALSE,0,0,1.794677,130
21374,83869,FALSE,0,0,3.34723,92
21375,74626,FALSE,0,0,1.794899,129
21376,62989,FALSE,0,0,2.676818,91
21377,78362,FALSE,0,0,1.741366,90
21378,43766,FALSE,0,0,2.07279,102
21379,82679,FALSE,14000000,11417362,7.29246,87
21380,91551,FALSE,3,0,3.391604,97
21381,NA,NA,NA,NA,NA,NA
21382,79113,FALSE,0,0,6.072543,89
21383,233063,FALSE,5000000,0,17.4833,119
21384,NA,NA,NA,NA,NA,NA
21385,189803,FALSE,0,0,0.057736,81
21386,118778,FALSE,0,0,0.257075,90
21387,420743,FALSE,0,0,0.411334,94
21388,388182,FALSE,0,0,0.071627,93
21389,5995,FALSE,0,0,1.885988,105
21390,246314,FALSE,0,0,1.190955,107
21391,203060,FALSE,1085400,0,0.597502,95
21392,NA,NA,NA,NA,NA,NA
21393,130694,FALSE,0,0,1.030186,98
21394,117467,FALSE,0,0,1.507348,100
21395,52477,FALSE,0,0,0.559131,90
21396,210842,FALSE,0,0,0.69398,83
21397,176085,FALSE,0,0,1.593214,82
21398,174358,FALSE,0,0,0.660216,75
21399,228407,FALSE,0,0,0.48146,92
21400,398452,FALSE,0,0,0.142408,98
21401,229974,FALSE,0,0,1.509517,100
